,TIMESTAMP,RECORD,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
12065,2015-10-04 11:33:30,45017,24.52,45900,7.81,109.2,7.68,8.9,4.9
12066,2015-10-04 12:03:30,45018,24.47,46120,7.83,110.3,7.76,13.8,3.1
12067,2015-10-04 12:33:30,45019,24.45,46350,7.81,107.4,7.55,15.7,3.0
12068,2015-10-04 13:03:30,45020,24.86,46550,7.83,110.3,7.69,9.1,2.9
12069,2015-10-04 13:33:30,45021,24.88,46490,7.82,110.4,7.7,13.0,2.6
12070,2015-10-04 14:03:30,45022,24.93,46590,7.84,112.4,7.83,17.4,3.0
12071,2015-10-04 14:33:30,45023,24.37,46690,7.82,106.9,7.52,22.3,3.7
12072,2015-10-04 15:03:30,45024,24.57,46670,7.83,110.1,7.71,7.9,3.7
12073,2015-10-04 15:33:30,45025,24.74,46740,7.87,115.0,8.03,7.2,4.3
12074,2015-10-04 16:03:30,45026,24.37,46720,7.84,107.7,7.57,12.1,3.8
12075,2015-10-04 16:33:30,45027,24.41,46660,7.83,107.3,7.54,14.9,2.7
12076,2015-10-04 17:03:30,45028,24.38,46610,7.81,105.8,7.44,22.3,3.6
12077,2015-10-04 17:33:30,45029,24.3,46570,7.8,104.6,7.37,18.2,3.7
12078,2015-10-04 18:03:30,45030,24.16,46480,7.8,103.4,7.3,10.5,3.2
12079,2015-10-04 18:33:30,45031,24.13,46420,7.79,102.7,7.26,10.1,3.7
12080,2015-10-04 19:03:30,45032,24.1,46320,7.78,102.0,7.22,23.4,3.2
12081,2015-10-04 19:33:30,45033,24.08,46180,7.77,101.4,7.18,9.3,3.1
12082,2015-10-04 20:03:30,45034,24.05,46050,7.76,101.1,7.16,13.2,2.0
12083,2015-10-04 20:33:30,45035,24.05,45630,7.72,99.2,7.05,12.2,2.9
12084,2015-10-04 21:03:30,45036,23.92,45900,7.76,100.4,7.14,7.5,2.6
12085,2015-10-04 21:33:30,45037,23.87,45840,7.77,100.9,7.18,5.9,2.3
12086,2015-10-04 22:03:30,45038,23.89,45590,7.77,100.3,7.14,8.3,2.0
12087,2015-10-04 22:33:30,45039,23.85,45750,7.78,100.3,7.14,8.2,2.0
12088,2015-10-04 23:03:30,45040,23.76,46080,7.76,98.7,7.03,5.4,2.2
12089,2015-10-04 23:33:30,45041,23.83,46200,7.76,98.5,7.01,5.7,1.9
12090,2015-10-05 00:03:30,45042,23.79,46250,7.76,97.7,6.95,5.9,2.2
12091,2015-10-05 00:33:30,45043,23.76,46300,7.76,97.5,6.94,5.4,1.4
12092,2015-10-05 01:03:30,45044,23.73,46380,7.76,97.5,6.94,5.2,1.9
12093,2015-10-05 01:33:30,45045,23.66,46400,7.76,97.4,6.94,6.9,2.0
12094,2015-10-05 02:03:30,45046,23.65,46450,7.75,95.8,6.83,7.9,2.0
12095,2015-10-05 02:33:30,45047,23.64,46470,7.69,92.1,6.57,10.2,2.1
12096,2015-10-05 03:03:30,45048,23.6,46450,7.75,96.2,6.86,7.5,0.9
12097,2015-10-05 03:33:30,45049,23.58,46470,7.75,95.8,6.84,6.6,0.7
12098,2015-10-05 04:03:30,45050,23.61,44680,7.75,95.3,6.85,3.9,1.0
12099,2015-10-05 04:33:30,45051,23.53,46510,7.73,93.0,6.64,8.1,1.2
12100,2015-10-05 05:03:30,45052,23.5,31090,7.72,92.7,7.05,4.6,1.4
12101,2015-10-05 05:33:30,45053,23.42,46410,7.73,92.4,6.61,7.1,1.1
12102,2015-10-05 06:03:30,45054,23.39,45140,7.73,92.6,6.66,8.1,1.0
12103,2015-10-05 06:33:30,45055,23.36,45950,7.71,92.0,6.6,9.9,2.2
12104,2015-10-05 07:03:30,45056,23.4,46100,7.71,91.6,6.57,7.5,1.4
12105,2015-10-05 07:33:30,45057,23.46,45950,7.67,91.0,6.52,12.1,1.8
12106,2015-10-05 08:03:30,45058,23.58,45770,7.72,94.2,6.74,12.3,2.7
12107,2015-10-05 08:33:30,45059,23.66,45660,7.63,90.6,6.48,12.7,2.5
12108,2015-10-05 09:03:30,45060,24.25,45320,7.67,95.7,6.78,10.4,0.9
12109,2015-10-05 09:33:30,45061,24.35,45480,7.72,98.4,6.96,8.8,1.6
12110,2015-10-05 10:03:30,45062,24.95,45620,7.72,98.7,6.9,7.5,0.9
12111,2015-10-05 10:33:30,45063,24.78,45610,7.73,99.9,7.01,9.8,2.3
12112,2015-10-05 11:03:30,45064,25.03,45530,7.72,100.4,7.01,12.1,2.6
12113,2015-10-05 11:33:30,45065,24.96,45650,7.69,99.4,6.94,10.6,1.4
12114,2015-10-05 12:03:30,45066,24.89,45820,7.75,101.9,7.13,8.0,1.3
12115,2015-10-05 12:33:30,45067,25.1,45870,7.75,102.5,7.14,8.3,1.3
12116,2015-10-05 13:03:30,45068,25.34,45950,7.76,103.7,7.19,7.3,4.2
12117,2015-10-05 13:33:30,45069,24.95,46250,7.76,101.7,7.09,6.0,2.3
12118,2015-10-05 14:03:30,45070,25.08,46320,7.77,103.0,7.17,5.9,1.5
12119,2015-10-05 14:33:30,45071,24.88,46390,7.75,100.7,7.03,8.4,3.1
12120,2015-10-05 15:03:30,45072,24.98,46610,7.77,101.7,7.08,7.3,2.6
12121,2015-10-05 15:33:30,45073,24.76,46540,7.76,100.8,7.04,8.7,3.0
12122,2015-10-05 16:03:30,45074,24.61,46680,7.77,100.0,7.0,7.1,4.8
12123,2015-10-05 16:33:30,45075,24.84,46710,7.79,103.0,7.18,5.4,4.4
12124,2015-10-05 17:03:30,45076,24.75,46710,7.78,101.4,7.08,5.9,3.5
12125,2015-10-05 17:33:30,45077,24.55,46720,7.78,100.0,7.01,5.3,3.3
12126,2015-10-05 18:03:30,45078,24.48,46620,7.75,98.3,6.9,6.3,2.5
12127,2015-10-05 18:33:30,45079,24.37,46600,7.74,96.9,6.82,7.6,3.9
12128,2015-10-05 19:03:30,45080,24.33,46570,7.74,96.7,6.81,10.1,2.9
12129,2015-10-05 19:33:30,45081,24.27,46460,7.72,95.8,6.76,9.9,3.5
12130,2015-10-05 20:03:30,45082,24.24,46430,7.72,95.7,6.75,9.7,3.3
12131,2015-10-05 20:33:30,45083,24.21,46270,7.73,96.5,6.82,10.3,3.1
12132,2015-10-05 21:03:30,45084,24.19,46150,7.71,95.4,6.74,14.6,3.5
12133,2015-10-05 21:33:30,45085,24.15,45990,7.69,95.1,6.73,11.2,3.4
12134,2015-10-05 22:03:30,45086,24.15,45950,7.65,93.7,6.63,19.5,3.8
12135,2015-10-05 22:33:30,45087,24.12,45890,7.67,93.9,6.65,7.7,3.6
12136,2015-10-05 23:03:30,45088,24.04,45740,7.69,94.8,6.73,10.6,2.7
12137,2015-10-05 23:33:30,45089,23.95,45910,7.71,95.4,6.78,9.3,4.0
12138,2015-10-06 00:03:30,45090,23.98,46060,7.74,96.3,6.83,8.3,4.8
12139,2015-10-06 00:33:30,45091,23.96,45950,7.73,95.5,6.78,9.5,3.9
12140,2015-10-06 01:03:30,45092,23.92,46130,7.73,94.8,6.73,8.7,3.5
12141,2015-10-06 01:33:30,45093,23.91,46130,7.72,94.2,6.69,8.6,4.0
12142,2015-10-06 02:03:30,45094,23.85,46310,7.71,91.9,6.53,9.3,3.5
12143,2015-10-06 02:33:30,45095,23.81,46300,7.71,92.4,6.57,7.8,3.5
12144,2015-10-06 03:03:30,45096,23.78,46120,7.71,92.3,6.57,7.8,3.7
12145,2015-10-06 03:33:30,45097,23.85,46480,7.72,91.8,6.52,7.8,3.7
12146,2015-10-06 04:03:30,45098,23.69,46430,7.7,90.1,6.42,7.9,3.4
12147,2015-10-06 04:33:30,45099,23.73,46440,7.71,90.7,6.46,7.6,3.4
12148,2015-10-06 05:03:30,45100,23.75,46030,7.71,91.1,6.49,7.3,3.3
12149,2015-10-06 05:33:30,45101,23.76,46550,7.69,88.9,6.32,9.2,2.9
12150,2015-10-06 06:03:30,45102,23.76,46560,7.72,90.6,6.44,7.4,2.5
12151,2015-10-06 06:33:30,45103,23.81,46550,7.68,88.1,6.26,11.5,2.6
12152,2015-10-06 07:03:30,45104,23.84,46470,7.66,87.5,6.21,12.3,1.5
12153,2015-10-06 07:33:30,45105,23.75,46420,7.7,89.5,6.37,8.5,3.0
12154,2015-10-06 08:03:30,45106,23.71,46260,7.72,91.1,6.49,12.3,4.6
12155,2015-10-06 08:33:30,45107,23.78,46120,7.71,91.7,6.53,15.5,3.9
12156,2015-10-06 09:03:30,45108,23.87,46010,7.67,90.9,6.46,22.3,4.1
12157,2015-10-06 09:33:30,45109,24.03,45960,7.68,92.7,6.58,14.3,4.8
12158,2015-10-06 10:03:30,45110,24.52,45880,7.73,98.2,6.91,17.6,3.3
12159,2015-10-06 10:33:30,45111,24.79,45930,7.73,99.6,6.97,11.1,2.9
12160,2015-10-06 11:03:30,45112,24.93,45910,7.75,101.8,7.11,10.3,2.9
12161,2015-10-06 11:33:30,45113,25.2,45890,7.76,103.3,7.18,9.7,3.1
12162,2015-10-06 12:03:30,45114,25.06,45830,7.72,102.6,7.16,12.5,3.4
12163,2015-10-06 12:33:30,45115,25.36,46060,7.76,106.3,7.37,10.1,4.7
12164,2015-10-06 13:03:30,45116,25.4,45980,7.77,106.8,7.4,12.2,4.7
12165,2015-10-06 13:33:30,45117,25.2,46060,7.77,108.0,7.51,11.3,4.1
12166,2015-10-06 14:03:30,45118,25.67,46360,7.8,110.6,7.62,10.0,4.8
12167,2015-10-06 14:33:30,45119,25.53,46370,7.79,109.6,7.56,10.3,4.8
12168,2015-10-06 15:03:30,45120,25.62,46580,7.83,113.9,7.85,6.3,8.1
12169,2015-10-06 15:33:30,45121,25.33,46680,7.82,112.2,7.76,9.1,8.2
12170,2015-10-06 16:03:30,45122,25.28,46740,7.83,112.2,7.76,9.9,9.9
12171,2015-10-06 16:33:30,45123,25.07,46690,7.82,110.0,7.64,8.5,9.3
12172,2015-10-06 17:03:30,45124,24.94,46680,7.8,107.7,7.5,6.1,9.5
12173,2015-10-06 17:33:30,45125,24.86,46740,7.81,108.5,7.56,6.7,9.3
12174,2015-10-06 18:03:30,45126,24.84,46790,7.83,109.7,7.65,7.4,10.0
12175,2015-10-06 18:33:30,45127,24.61,46770,7.79,103.5,7.25,8.9,8.6
12176,2015-10-06 19:03:30,45128,24.59,46700,7.79,104.2,7.3,9.9,7.1
12177,2015-10-06 19:33:30,45129,24.57,46670,7.78,103.7,7.26,9.9,7.3
12178,2015-10-06 20:03:30,45130,24.56,46620,7.76,101.2,7.09,9.4,6.3
12179,2015-10-06 20:33:30,45131,24.49,46550,7.73,99.1,6.95,11.7,5.5
12180,2015-10-06 21:03:30,45132,24.4,46470,7.73,96.8,6.81,10.0,4.2
12181,2015-10-06 21:33:30,45133,24.33,46390,7.72,96.0,6.76,12.6,4.3
12182,2015-10-06 22:03:30,45134,24.28,46190,7.7,95.4,6.73,14.4,4.2
12183,2015-10-06 22:33:30,45135,24.27,45990,7.69,94.5,6.68,12.6,3.1
12184,2015-10-06 23:03:30,45136,24.26,45980,7.64,92.9,6.57,16.0,4.2
12185,2015-10-06 23:33:30,45137,24.22,45820,7.66,93.6,6.62,11.8,3.9
12186,2015-10-07 00:03:30,45138,24.18,45890,7.71,95.1,6.73,10.1,2.9
12187,2015-10-07 00:33:30,45139,24.17,45960,7.71,95.0,6.73,8.7,2.8
12188,2015-10-07 01:03:30,45140,24.08,46070,7.71,94.3,6.68,11.3,3.7
12189,2015-10-07 01:33:30,45141,24.04,46130,7.7,93.1,6.6,11.3,3.4
12190,2015-10-07 02:03:30,45142,24.08,46270,7.69,92.8,6.57,9.4,3.5
12191,2015-10-07 02:33:30,45143,24.13,46360,7.7,93.2,6.59,12.3,3.7
12192,2015-10-07 03:03:30,45144,24.07,46500,7.71,93.4,6.6,12.3,3.9
12193,2015-10-07 03:33:30,45145,24.12,46550,7.72,93.7,6.62,11.8,3.8
12194,2015-10-07 04:03:30,45146,24.11,46610,7.71,93.2,6.58,11.4,3.8
12195,2015-10-07 04:33:30,45147,24.09,46650,7.72,93.5,6.61,9.8,3.7
12196,2015-10-07 05:03:30,45148,24.12,46670,7.7,91.1,6.44,10.8,3.8
12197,2015-10-07 05:33:30,45149,24.04,46670,7.7,91.1,6.44,13.3,3.3
12198,2015-10-07 06:03:30,45150,24.04,46560,7.71,92.0,6.51,20.2,2.8
12199,2015-10-07 06:33:30,45151,24.1,46730,7.71,92.0,6.49,20.2,2.9
12200,2015-10-07 07:03:30,45152,24.12,46780,7.72,92.9,6.56,10.6,2.4
12201,2015-10-07 07:33:30,45153,24.2,46790,7.69,91.0,6.42,11.1,2.5
12202,2015-10-07 08:03:30,45154,24.17,46630,7.7,91.0,6.43,14.3,2.9
12203,2015-10-07 08:33:30,45155,24.23,46490,7.69,91.2,6.43,16.4,3.4
12204,2015-10-07 09:03:30,45156,24.24,46380,7.69,91.7,6.47,15.4,2.6
12205,2015-10-07 09:33:30,45157,24.36,46310,7.69,92.6,6.52,16.3,3.9
12206,2015-10-07 10:03:30,45158,24.42,46160,7.69,93.0,6.55,15.7,2.9
12207,2015-10-07 10:33:30,45159,24.46,46020,7.67,93.0,6.55,19.1,3.3
12208,2015-10-07 11:03:30,45160,24.75,45960,7.69,96.1,6.73,11.9,2.8
12209,2015-10-07 11:33:30,45161,24.93,45950,7.7,97.7,6.82,9.6,2.8
12210,2015-10-07 12:03:30,45162,24.97,45890,7.71,98.4,6.87,11.9,2.7
12211,2015-10-07 12:33:30,45163,25.34,45970,7.71,101.0,7.0,15.2,3.3
12212,2015-10-07 13:03:30,45164,25.29,45960,7.7,101.6,7.06,11.7,4.4
12213,2015-10-07 13:33:30,45165,25.46,46130,7.73,103.4,7.16,29.4,5.5
12214,2015-10-07 14:03:30,45166,25.35,46110,7.72,102.1,7.07,15.1,4.6
12215,2015-10-07 14:33:30,45167,25.34,46280,7.75,104.6,7.24,9.8,4.3
12216,2015-10-07 15:03:30,45168,25.62,46440,7.75,103.9,7.16,9.9,5.2
12217,2015-10-07 15:33:30,45169,25.93,46690,7.77,105.8,7.24,7.8,4.9
12218,2015-10-07 16:03:30,45170,25.35,46810,7.76,102.4,7.08,12.4,4.7
12219,2015-10-07 16:33:30,45171,25.15,46940,7.76,100.5,6.96,8.3,6.3
12220,2015-10-07 17:03:30,45172,25.06,46990,7.76,100.6,6.98,19.8,5.2
12221,2015-10-07 17:33:30,45173,24.97,46960,7.74,97.5,6.78,13.3,4.8
12222,2015-10-07 18:03:30,45174,24.81,46970,7.73,95.5,6.65,12.2,4.3
12223,2015-10-07 18:33:30,45175,24.89,47060,7.76,99.4,6.91,9.9,6.0
12224,2015-10-07 19:03:30,45176,24.8,46960,7.74,96.9,6.75,11.8,4.6
12225,2015-10-07 19:33:30,45177,24.82,46880,7.74,97.0,6.76,8.4,5.2
12226,2015-10-07 20:03:30,45178,24.81,46780,7.73,97.0,6.76,11.4,5.4
12227,2015-10-07 20:33:30,45179,24.79,46700,7.72,95.9,6.69,11.6,4.0
12228,2015-10-07 21:03:30,45180,24.73,46550,7.7,94.4,6.6,12.0,4.2
12229,2015-10-07 21:33:30,45181,24.62,46330,7.7,93.4,6.55,12.2,4.2
12230,2015-10-07 22:03:30,45182,24.54,46350,7.69,93.2,6.55,10.6,3.7
12231,2015-10-07 22:33:30,45183,24.5,46190,7.69,93.3,6.56,10.9,4.2
12232,2015-10-07 23:03:30,45184,24.5,46020,7.68,92.9,6.53,12.8,3.6
12233,2015-10-07 23:33:30,45185,24.49,45510,7.66,92.4,6.51,13.8,3.0
12234,2015-10-08 00:03:30,45186,24.45,45750,7.63,91.4,6.44,13.0,3.2
12235,2015-10-08 00:33:30,45187,24.44,45650,7.61,90.5,6.38,12.7,2.7
12236,2015-10-08 01:03:30,45188,24.4,45530,7.67,92.1,6.5,10.3,2.6
12237,2015-10-08 01:33:30,45189,24.39,45750,7.67,91.9,6.48,13.6,3.3
12238,2015-10-08 02:03:30,45190,24.34,44760,7.68,92.1,6.53,11.0,3.5
12239,2015-10-08 02:33:30,45191,24.31,45950,7.67,91.0,6.42,12.2,2.9
12240,2015-10-08 03:03:30,45192,24.21,46000,7.65,89.7,6.34,9.5,3.2
12241,2015-10-08 03:33:30,45193,24.3,46000,7.67,90.0,6.35,13.5,3.7
12242,2015-10-08 04:03:30,45194,24.33,46370,7.67,89.6,6.32,12.1,2.8
12243,2015-10-08 04:33:30,45195,24.39,46560,7.68,89.8,6.31,13.7,3.9
12244,2015-10-08 05:03:30,45196,24.44,46630,7.68,89.5,6.29,12.1,4.0
12245,2015-10-08 05:33:30,45197,24.48,46760,7.69,89.0,6.24,10.9,3.1
12246,2015-10-08 06:03:30,45198,24.32,46610,7.68,88.2,6.21,9.4,2.6
12247,2015-10-08 06:33:30,45199,24.46,46910,7.69,89.6,6.29,11.1,3.0
12248,2015-10-08 07:03:30,45200,24.53,46960,7.69,89.4,6.26,12.6,4.1
12249,2015-10-08 07:33:30,45201,24.59,46970,7.7,89.8,6.29,12.0,3.4
12250,2015-10-08 08:03:30,45202,24.61,46910,7.7,90.3,6.32,16.2,3.9
12251,2015-10-08 08:33:30,45203,24.52,46720,7.69,90.3,6.33,13.3,2.5
12252,2015-10-08 09:03:30,45204,24.62,46670,7.69,90.6,6.35,16.0,3.5
12253,2015-10-08 09:33:30,45205,24.62,46490,7.68,90.9,6.37,19.6,4.2
12254,2015-10-08 10:03:30,45206,24.69,46400,7.67,90.9,6.36,18.4,2.2
12255,2015-10-08 10:33:30,45207,24.75,46240,7.67,91.9,6.43,20.1,2.2
12256,2015-10-08 11:03:30,45208,24.81,46100,7.67,93.2,6.52,19.1,3.1
12257,2015-10-08 11:33:30,45209,24.92,46020,7.67,94.1,6.57,21.9,3.6
12258,2015-10-08 12:03:30,45210,24.75,45870,7.62,91.8,6.43,21.9,3.2
12259,2015-10-08 12:33:30,45211,24.88,45800,7.6,91.0,6.37,23.9,3.6
12260,2015-10-08 13:03:30,45212,25.17,45910,7.69,97.8,6.8,16.0,3.3
12261,2015-10-08 13:33:30,45213,25.08,45850,7.7,98.3,6.85,16.1,5.6
12262,2015-10-08 14:03:30,45214,25.31,45930,7.69,99.5,6.9,16.8,3.6
12263,2015-10-08 14:33:30,45215,24.91,46110,7.67,93.1,6.5,16.8,2.2
12264,2015-10-08 15:03:30,45216,24.95,46140,7.67,94.4,6.59,17.4,3.3
12265,2015-10-08 15:33:30,45217,24.86,46370,7.67,91.7,6.4,18.0,3.7
12266,2015-10-08 16:03:30,45218,24.93,46530,7.71,96.3,6.71,12.7,5.0
12267,2015-10-08 16:33:30,45219,25.09,46740,7.7,95.1,6.6,15.2,4.0
12268,2015-10-08 17:03:30,45220,25.11,47050,7.73,96.9,6.72,13.3,5.6
12269,2015-10-08 17:33:30,45221,25.0,47130,7.72,95.3,6.62,14.0,4.7
12270,2015-10-08 18:03:30,45222,24.93,47150,7.73,94.7,6.58,13.9,5.7
12271,2015-10-08 18:33:30,45223,24.9,47150,7.71,92.9,6.46,11.2,4.3
12272,2015-10-08 19:03:30,45224,24.87,47200,7.73,94.8,6.59,13.4,5.5
12273,2015-10-08 19:33:30,45225,24.8,47160,7.72,93.3,6.5,9.7,4.9
12274,2015-10-08 20:03:30,45226,24.75,47120,7.7,91.9,6.41,10.7,3.9
12275,2015-10-08 20:33:30,45227,24.66,47070,7.7,90.7,6.33,13.0,3.9
12276,2015-10-08 21:03:30,45228,24.61,46940,7.68,90.2,6.31,13.7,2.8
12277,2015-10-08 21:33:30,45229,24.46,46670,7.68,90.6,6.36,14.7,3.2
12278,2015-10-08 22:03:30,45230,24.41,46500,7.68,90.8,6.38,13.4,2.9
12279,2015-10-08 22:33:30,45231,24.35,46400,7.68,91.3,6.43,13.1,2.9
12280,2015-10-08 23:03:30,45232,24.32,46230,7.68,91.8,6.47,11.4,2.8
12281,2015-10-08 23:33:30,45233,24.26,45980,7.68,92.2,6.52,11.4,3.2
12282,2015-10-09 00:03:30,45234,24.21,45820,7.66,91.5,6.48,14.5,3.3
12283,2015-10-09 00:33:30,45235,24.2,45780,7.64,90.8,6.43,14.7,2.3
12284,2015-10-09 01:03:30,45236,24.19,45660,7.61,89.7,6.36,11.2,2.1
12285,2015-10-09 01:33:30,45237,24.08,45600,7.66,90.6,6.43,11.5,2.1
12286,2015-10-09 02:03:30,45238,24.11,45620,7.68,91.5,6.49,12.8,2.6
12287,2015-10-09 02:33:30,45239,24.03,45690,7.69,91.6,6.51,11.6,1.9
12288,2015-10-09 03:03:30,45240,24.01,45650,7.67,90.6,6.44,12.6,3.0
12289,2015-10-09 03:33:30,45241,24.16,45900,7.66,89.2,6.32,13.9,2.9
12290,2015-10-09 04:03:30,45242,24.13,46120,7.66,89.1,6.31,14.4,2.4
12291,2015-10-09 04:33:30,45243,24.19,46170,7.66,88.4,6.25,14.1,2.4
12292,2015-10-09 05:03:30,45244,24.32,46710,7.66,87.2,6.14,13.2,2.6
12293,2015-10-09 05:33:30,45245,24.4,46870,7.67,86.7,6.09,13.7,3.1
12294,2015-10-09 06:03:30,45246,24.41,47110,7.68,87.2,6.11,13.9,2.9
12295,2015-10-09 06:33:30,45247,24.27,47020,7.67,86.4,6.07,15.4,2.6
12296,2015-10-09 07:03:30,45248,24.47,47220,7.69,87.5,6.13,13.1,2.4
12297,2015-10-09 07:33:30,45249,24.48,47380,7.7,88.3,6.18,17.2,3.2
12298,2015-10-09 08:03:30,45250,24.54,47300,7.69,87.3,6.11,16.7,2.9
12299,2015-10-09 08:33:30,45251,24.53,47140,7.69,87.6,6.13,17.2,3.3
12300,2015-10-09 09:03:30,45252,24.51,47000,7.69,89.0,6.23,15.7,2.3
12301,2015-10-09 09:33:30,45253,24.55,46870,7.68,89.1,6.24,17.0,2.7
12302,2015-10-09 10:03:30,45254,24.5,46660,7.68,89.4,6.27,18.3,1.7
12303,2015-10-09 10:33:30,45255,24.5,46440,7.67,89.6,6.29,19.3,1.7
12304,2015-10-09 11:03:30,45256,24.53,46320,7.67,91.0,6.39,19.6,2.0
12305,2015-10-09 11:33:30,45257,24.61,46220,7.67,92.3,6.47,20.2,2.1
12306,2015-10-09 12:03:30,45258,24.61,46080,7.67,92.2,6.47,19.5,2.7
12307,2015-10-09 12:33:30,45259,24.7,45910,7.66,93.5,6.56,24.1,2.4
12308,2015-10-09 13:03:30,45260,24.62,45810,7.62,90.8,6.38,29.1,2.4
12309,2015-10-09 13:33:30,45261,24.68,45880,7.67,94.4,6.62,18.2,3.1
12310,2015-10-09 14:03:30,45262,24.57,45760,7.69,94.7,6.66,15.8,3.7
12311,2015-10-09 14:33:30,45263,24.74,45910,7.67,95.0,6.66,19.5,3.4
12312,2015-10-09 15:03:30,45264,24.73,46030,7.67,93.2,6.53,21.4,3.4
12313,2015-10-09 15:33:30,45265,24.63,46180,7.65,90.2,6.33,20.7,3.0
12314,2015-10-09 16:03:30,45266,24.59,46390,7.66,90.3,6.33,22.6,2.6
12315,2015-10-09 16:33:30,45267,24.63,46480,7.67,91.2,6.39,14.4,3.7
12316,2015-10-09 17:03:30,45268,24.82,46840,7.68,91.3,6.36,17.2,3.3
12317,2015-10-09 17:33:30,45269,24.66,47190,7.7,89.9,6.28,18.1,3.4
12318,2015-10-09 18:03:30,45270,24.58,47320,7.7,89.2,6.23,19.5,3.1
12319,2015-10-09 18:33:30,45271,24.67,47450,7.72,92.3,6.44,18.3,5.5
12320,2015-10-09 19:03:30,45272,24.57,47400,7.71,89.8,6.27,16.0,4.5
12321,2015-10-09 19:33:30,45273,24.6,47470,7.72,91.6,6.39,15.2,4.8
12322,2015-10-09 20:03:30,45274,24.53,47470,7.72,90.1,6.3,14.9,3.7
12323,2015-10-09 20:33:30,45275,24.49,47410,7.71,89.4,6.25,15.0,4.2
12324,2015-10-09 21:03:30,45276,24.4,47290,7.7,88.5,6.2,14.4,3.6
12325,2015-10-09 21:33:30,45277,24.4,47110,7.69,88.9,6.24,14.6,4.1
12326,2015-10-09 22:03:30,45278,24.36,46850,7.68,88.7,6.23,15.4,2.9
12327,2015-10-09 22:33:30,45279,24.26,46580,7.67,87.7,6.18,15.8,1.9
12328,2015-10-09 23:03:30,45280,24.14,46410,7.67,88.4,6.25,14.3,1.2
12329,2015-10-09 23:33:30,45281,24.08,46220,7.66,88.9,6.29,14.9,1.7
12330,2015-10-10 00:03:30,45282,23.98,45890,7.66,88.7,6.3,15.0,1.9
12331,2015-10-10 00:33:30,45283,23.94,45660,7.66,88.9,6.32,14.0,1.7
12332,2015-10-10 01:03:30,45284,23.88,45410,7.64,88.5,6.31,15.5,1.8
12333,2015-10-10 01:33:30,45285,23.91,45340,7.6,87.3,6.22,16.1,1.2
12334,2015-10-10 02:03:30,45286,23.82,45630,7.64,88.3,6.3,12.8,1.2
12335,2015-10-10 02:33:30,45287,23.77,45600,7.66,88.9,6.34,10.7,1.7
12336,2015-10-10 03:03:30,45288,23.74,45690,7.67,88.9,6.35,11.5,1.3
12337,2015-10-10 03:33:30,45289,23.78,44940,7.66,88.0,6.3,14.0,1.7
12338,2015-10-10 04:03:30,45290,23.82,45690,7.64,86.8,6.19,14.4,1.5
12339,2015-10-10 04:33:30,45291,23.86,45930,7.65,86.4,6.15,16.6,1.3
12340,2015-10-10 05:03:30,45292,23.88,46310,7.65,85.8,6.09,15.0,0.9
12341,2015-10-10 05:33:30,45293,23.92,46480,7.66,85.8,6.09,14.8,1.7
12342,2015-10-10 06:03:30,45294,24.05,46790,7.67,85.3,6.03,16.1,1.5
12343,2015-10-10 06:33:30,45295,24.13,47190,7.69,86.0,6.06,18.0,2.2
12344,2015-10-10 07:03:30,45296,24.18,47310,7.7,86.3,6.07,16.0,3.4
12345,2015-10-10 07:33:30,45297,24.19,47250,7.69,85.7,6.03,13.0,3.0
12346,2015-10-10 08:03:30,45298,24.34,47470,7.71,87.4,6.13,16.2,4.2
12347,2015-10-10 08:33:30,45299,24.36,47460,7.7,86.7,6.08,18.7,3.3
12348,2015-10-10 09:03:30,45300,24.42,47270,7.69,87.5,6.13,17.7,2.1
12349,2015-10-10 09:33:30,45301,24.49,47100,7.69,88.2,6.18,17.1,2.6
12350,2015-10-10 10:03:30,45302,24.52,47040,7.68,88.1,6.17,17.3,2.2
12351,2015-10-10 10:33:30,45303,24.57,46900,7.67,87.8,6.14,19.0,1.7
12352,2015-10-10 11:03:30,45304,24.52,46600,7.66,87.5,6.14,19.7,1.6
12353,2015-10-10 11:33:30,45305,24.53,46440,7.66,87.9,6.17,19.9,1.0
12354,2015-10-10 12:03:30,45306,24.49,46220,7.65,88.4,6.21,20.7,1.8
12355,2015-10-10 12:33:30,45307,24.49,46010,7.65,89.0,6.26,19.7,1.7
12356,2015-10-10 13:03:30,45308,24.47,45860,7.65,89.9,6.33,19.0,1.7
12357,2015-10-10 13:33:30,45309,24.53,45640,7.62,89.7,6.32,25.9,2.3
12358,2015-10-10 14:03:30,45310,24.6,45660,7.62,90.6,6.37,20.8,2.3
12359,2015-10-10 14:33:30,45311,24.67,45720,7.67,93.1,6.54,15.2,2.1
12360,2015-10-10 15:03:30,45312,24.83,45750,7.66,93.5,6.55,20.3,4.4
12361,2015-10-10 15:33:30,45313,24.74,45820,7.65,92.0,6.45,18.0,2.9
12362,2015-10-10 16:03:30,45314,24.54,46040,7.64,88.3,6.21,19.2,1.4
12363,2015-10-10 16:33:30,45315,24.54,46220,7.64,87.5,6.15,19.3,1.5
12364,2015-10-10 17:03:30,45316,24.67,46420,7.66,89.5,6.27,13.5,1.8
12365,2015-10-10 17:33:30,45317,24.73,46890,7.68,89.4,6.24,19.2,3.1
12366,2015-10-10 18:03:30,45318,24.58,47210,7.68,88.3,6.17,17.7,3.1
